22,"Friday, 23 August (7:50 pm) ",Collingwood 15.11 (101) ,def. ,West Coast 5.9 (39) ,"MCG (crowd: 41,198) "
22,"Saturday, 24 August (1:15 pm) ",Adelaide 18.12 (120) ,def. ,Melbourne 7.10 (52) ,"AAMI Stadium (crowd: 35,643) "
22,"Saturday, 24 August (2:10 pm) ",North Melbourne 15.13 (103) ,def. by ,Hawthorn 17.15 (117) ,"Etihad Stadium (crowd: 33,039) "
22,"Saturday, 24 August (4:40 pm) ",Geelong 13.14 (92) ,def. ,Sydney 7.6 (48) ,"Simonds Stadium (crowd: 28,459) "
22,"Saturday, 24 August (5:40 pm) ",Fremantle 21.8 (134) ,def. ,Port Adelaide 9.6 (60) ,"Patersons Stadium (crowd: 35,565) "
22,"Saturday, 24 August (7:40 pm) ",Carlton 9.22 (76) ,def. by ,Essendon 12.10 (82) ,"MCG (crowd: 53,630) "
22,"Sunday, 25 August (1:10 pm) ",St Kilda 17.14 (116) ,def. ,Gold Coast 10.10 (70) ,"Etihad Stadium (crowd: 17,622) "
22,"Sunday, 25 August (3:20 pm) ",Greater Western Sydney 6.6 (42) ,def. by ,Richmond 25.13 (163) ,"Škoda Stadium (crowd: 12,314) "
22,"Sunday, 25 August (4:40 pm) ",Brisbane Lions 15.10 (100) ,def. ,Western Bulldogs 13.15 (93) ,"Gabba (crowd: 20,130) "
,,,,,
23,"Friday, 30 August (7:50 pm) ",Sydney 16.4 (100) ,def. by ,Hawthorn 17.10 (112) ,"ANZ Stadium (crowd: 37, 980) "
23,"Saturday, 31 August (1:45 pm) ",St Kilda 16.16 (112) ,def. ,Fremantle 6.5 (41) ,"Etihad Stadium (crowd: 22,476) "
23,"Saturday, 31 August (2:10 pm) ",Geelong 15.22 (112) ,def. ,Brisbane Lions 17.9 (111) ,"Simonds Stadium (crowd: 27,467) "
23,"Saturday, 31 August (4:10 pm) ",Port Adelaide 15.13 (103) ,def. by ,Carlton 15.14 (104) ,"AAMI Stadium (crowd: 45,127) "
23,"Saturday, 31 August (6:10 pm) ",West Coast 5.13 (43) ,def. by ,Adelaide 19.15 (129) ,"Patersons Stadium (crowd: 29,416) "
23,"Saturday, 31 August (7:40 pm) ",Essendon 9.11 (65) ,def. by ,Richmond 15.14 (104) ,"MCG (crowd: 60,979) "
23,"Sunday, 1 September (1:10 pm) ",Gold Coast 22.14 (146) ,def. ,Greater Western Sydney 9.9 (63) ,"Metricon Stadium (crowd: 13,080) "
23,"Sunday, 1 September (3:20 pm) ",Collingwood 17.12 (114) ,def. by ,North Melbourne 19.11 (125) ,"MCG (crowd: 50,958) "
23,"Sunday, 1 September (4:40 pm) ",Western Bulldogs 16.11 (107) ,def. ,Melbourne 13.9 (87) ,"Etihad Stadium (crowd: 22,176) "
,,,,,
FW1,"Friday, 6 Sep (7:50 pm) ",Hawthorn 15.15 (105) ,def. ,Sydney 7.9 (51) ,"MCG (crowd: 59,615) "
FW1,"Saturday, 7 Sep (2:20 pm) ",Geelong 9.18 (72) ,def. by ,Fremantle 12.15 (87) ,"Simonds Stadium (crowd: 32,815) "
FW1,"Saturday, 7 Sep (7:45 pm) ",Collingwood 9.9 (63) ,def. by ,Port Adelaide 12.15 (87) ,"MCG (crowd: 51,722) "
FW1,"Sunday, 8 Sep (3:20 pm) ",Richmond 14.12 (96) ,def. by ,Carlton 18.8 (116) ,"MCG (crowd: 94,690) "
,,,,,
FW2,"Friday, 13 Sep (7:50 pm) ",Geelong 13.18 (96) ,def. ,Port Adelaide 12.8 (80) ,"MCG (crowd: 52,744) "
FW2,"Saturday, 14 Sep (7:45 pm) ",Sydney 13.8 (86) ,def. ,Carlton 8.14 (62) ,"ANZ Stadium (crowd: 37,980) "
,,,,,
FW3,"Friday, 20 Sep (7:50 pm)",Hawthorn 14.18 (102),def.,Geelong 15.7 (97),"MCG (crowd: 85,569)"
FW3,"Saturday, 21 Sep (5:45 pm)",Fremantle 14.15 (99),def.,Sydney 11.8 (74),"Patersons Stadium (crowd: 43,249)"
,,,,,
GF,"Saturday, 28 Sep (2:30 pm)",Hawthorn 11.11 (77),def.,Fremantle 8.14 (62),"MCG (crowd: 100,007)"
